fips_state_county_code,less_than_hs,hs_diploma_only,some_college_or_associates,bachelors_or_higher,Living Wage,Poverty Wage,Minimum Wage,Employed_2019,Unemployed_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             "
17197,40481,121538,134770,154876,29.95,10.44,10.0,344488.0,14388.0,90249.0,130.3950195,-0.480519481,696355.0,0.027739241,0.38657855,1,0,0,0,0,0,0,0,0
17199,3662,14787,17561,11575,26.35,10.44,10.0,30902.0,1319.0,56958.0,82.29497528,-0.430555556,67153.0,0.01199572,0.09548124,0,0,1,0,0,0,0,0,0
17201,23914,61568,64136,44364,26.96,10.44,10.0,132234.0,7548.0,59510.0,85.98220062,-0.357142857,285350.0,-0.033583277,0.024813156,0,1,0,0,0,0,0,0,0
17203,1363,8160,7884,8651,26.56,10.44,10.0,18303.0,675.0,77117.0,111.4214325,-0.357142857,38467.0,-0.005095179,0.083852244,0,1,0,0,0,0,0,0,0
18001,3248,8620,6088,3284,25.67,10.44,7.25,16881.0,458.0,53532.0,92.91007996,-0.434782609,35809.0,0.041352837,0.065585478,0,0,0,0,0,1,0,0,0
18003,25804,68442,79036,69013,26.04,10.44,7.25,181369.0,5741.0,56838.0,98.64797211,-0.456140351,385410.0,0.084656755,0.161366725,0,1,0,0,0,0,0,0,0
18005,5276,17270,14703,18737,26.8,10.44,7.25,43982.0,1100.0,71181.0,123.5416641,-0.454545455,82208.0,0.0705003,0.150293142,0,0,1,0,0,0,0,0,0
18007,591,2504,1809,941,26.52,10.44,7.25,4383.0,142.0,55016.0,95.48571014,-0.425925926,8719.0,-0.015247346,-0.075103426,0,0,1,0,0,0,0,0,0
18009,900,4216,2242,1145,25.67,10.44,7.25,4806.0,190.0,46811.0,81.24511719,-0.486486486,12112.0,-0.051229829,-0.137444808,0,0,0,0,0,1,0,0,0
18011,2749,8436,10786,21336,27.29,10.44,7.25,35759.0,880.0,84137.0,146.0280762,-0.454545455,70812.0,0.250211864,0.534554123,1,0,0,0,0,0,0,0,0
18013,903,3756,3469,3303,27.29,10.44,7.25,7397.0,225.0,59617.0,103.471199,-0.5,15475.0,0.015286708,0.034909383,1,0,0,0,0,0,0,0,0
18015,1619,5716,4340,2336,25.67,10.44,7.25,9798.0,299.0,58965.0,102.3395844,-0.423076923,20306.0,0.007491937,0.006842523,0,0,1,0,0,0,0,0,0
18017,3775,10301,8287,3443,25.67,10.44,7.25,17420.0,609.0,51777.0,89.86410522,-0.403508772,37870.0,-0.028127085,-0.074626136,0,0,0,0,0,0,0,1,0
18019,8522,27939,27181,17099,26.77,10.44,7.25,60307.0,2004.0,59441.0,103.1657333,-0.407407407,121093.0,0.098528558,0.25555233,1,0,0,0,0,0,0,0,0
18021,1574,7980,5569,3104,26.18,10.44,7.25,11361.0,420.0,54349.0,94.32806396,-0.462686567,26466.0,-0.015767943,-0.003801709,0,0,1,0,0,0,0,0,0
18023,3036,9142,5527,3453,26.02,10.44,7.25,16770.0,449.0,55336.0,96.04109955,-0.490196078,33190.0,-0.001023357,-0.020337082,0,0,0,0,0,1,0,0,0
18025,1445,3394,1786,764,25.67,10.44,7.25,4677.0,195.0,44332.0,76.94256592,-0.473684211,10526.0,-0.017455428,-0.020199199,0,0,0,1,0,0,0,0,0
18027,5387,6989,5472,2717,25.85,10.44,7.25,16338.0,425.0,56611.0,98.25399017,-0.444444444,33381.0,0.054758595,0.119604226,0,0,0,0,0,0,1,0,0
18029,3556,13327,9555,7831,26.72,10.44,7.25,24984.0,893.0,71351.0,123.8367157,-0.46969697,50679.0,0.01262813,0.097827264,1,0,0,0,0,0,0,0,0
18031,1618,7853,4706,3684,26.46,10.44,7.25,15046.0,421.0,60891.0,105.6823502,-0.448979592,26472.0,0.028438228,0.077894051,0,0,0,0,0,1,0,0,0
18033,2827,12221,8680,5221,25.97,10.44,7.25,22048.0,624.0,59714.0,103.6395493,-0.461538462,43265.0,0.024678493,0.073493288,0,0,0,0,0,0,0,1,0
18035,7298,24955,21928,16859,25.9,10.44,7.25,51495.0,2017.0,45912.0,79.68481445,-0.457142857,111903.0,-0.049018025,-0.057809698,0,0,1,0,0,0,0,0,0
18037,3071,10971,7783,6793,25.67,10.44,7.25,22641.0,538.0,63869.0,110.8509674,-0.43902439,43637.0,0.041729332,0.094536972,0,0,0,0,0,0,0,0,1
18039,24936,45057,34079,25613,26.39,10.44,7.25,109226.0,3382.0,55782.0,96.81517792,-0.411764706,207047.0,0.048026159,0.132685606,0,0,1,0,0,0,0,0,0
18041,2907,6823,4339,2153,25.67,10.44,7.25,8364.0,403.0,48499.0,84.17481232,-0.41025641,23398.0,-0.03620711,-0.085694189,0,0,0,0,0,1,0,0,0
18043,4899,16416,16116,15732,26.77,10.44,7.25,40857.0,1288.0,64614.0,112.1439819,-0.392156863,80484.0,0.079192255,0.136538869,1,0,0,0,0,0,0,0,0
18045,1267,5035,3503,1712,25.81,10.44,7.25,7754.0,274.0,55337.0,96.04283142,-0.514285714,16479.0,-0.044141531,-0.082563189,0,0,0,0,0,1,0,0,0
18047,1967,6609,3683,3287,25.71,10.44,7.25,11096.0,382.0,67315.0,116.8318405,-0.492307692,22785.0,-0.013080955,0.02695272,0,0,0,0,0,1,0,0,0
18049,1692,5625,4337,2188,25.67,10.44,7.25,9587.0,304.0,55011.0,95.47702789,-0.5,20480.0,-0.017085813,-0.001073066,0,0,0,0,0,0,1,0,0
18051,1853,9332,7516,4107,25.67,10.44,7.25,19085.0,480.0,61872.0,107.3849716,-0.444444444,33011.0,-0.014685252,0.01656761,0,0,0,0,0,1,0,0,0
18053,5634,17822,12713,7888,25.67,10.44,7.25,30681.0,1145.0,47509.0,82.45656586,-0.470588235,66674.0,-0.048343586,-0.091758616,0,0,0,0,0,0,0,1,0
18055,2745,9366,7272,3381,25.67,10.44,7.25,13102.0,551.0,51918.0,90.10882568,-0.493670886,30803.0,-0.071219659,-0.070855454,0,0,0,0,0,1,0,0,0
18057,6748,31346,47335,124554,27.29,10.44,7.25,183066.0,4609.0,107710.0,186.9413605,-0.390243902,347467.0,0.265499747,0.901188972,1,0,0,0,0,0,0,0,0
18059,3666,16857,15091,15868,27.29,10.44,7.25,39979.0,1131.0,77905.0,135.2118225,-0.461538462,79840.0,0.140538842,0.440141417,1,0,0,0,0,0,0,0,0
18061,3236,11097,8434,5230,26.77,10.44,7.25,19804.0,639.0,64270.0,111.546936,-0.446428571,39654.0,0.007367137,0.154276067,1,0,0,0,0,0,0,0,0
18063,6540,29955,32107,40319,27.29,10.44,7.25,89090.0,2405.0,85827.0,148.9612427,-0.434782609,174788.0,0.201721577,0.679830083,1,0,0,0,0,0,0,0,0
18065,3673,15031,10006,5652,25.69,10.44,7.25,21473.0,705.0,49293.0,85.5528717,-0.529411765,48914.0,-0.011079212,0.008307394,0,0,0,0,0,0,0,1,0
18067,5979,20459,18263,12282,25.78,10.44,7.25,35032.0,1440.0,54048.0,93.8056488,-0.380952381,83658.0,0.010948376,-0.015336448,0,0,1,0,0,0,0,0,0
18069,2042,10344,7611,5022,25.67,10.44,7.25,17708.0,582.0,54565.0,94.70294952,-0.448275862,36662.0,-0.01244478,-0.037186827,0,0,0,0,0,1,0,0,0
18071,3803,12556,8599,5014,25.98,10.44,7.25,22354.0,592.0,59472.0,103.2195358,-0.48,46428.0,0.095620162,0.121530546,0,0,0,0,0,0,0,1,0
18073,2654,9735,6930,3213,26.74,10.44,7.25,15638.0,588.0,65352.0,113.4248581,-0.462686567,32918.0,-0.016727403,0.090288818,1,0,0,0,0,0,0,0,0
18075,1646,6723,3809,1567,25.67,10.44,7.25,9150.0,275.0,49447.0,85.82015991,-0.5,20478.0,-0.03646544,-0.061288105,0,0,0,0,0,1,0,0,0
18077,2298,9448,6576,3989,25.95,10.44,7.25,14612.0,495.0,53378.0,92.64279938,-0.459016393,33147.0,0.022172197,0.045251009,0,0,0,0,0,1,0,0,0
18079,2315,8687,5682,2278,25.82,10.44,7.25,13178.0,433.0,55022.0,95.49612427,-0.52238806,27613.0,-0.031971954,0.001886724,0,0,0,0,0,1,0,0,0
18081,8090,31891,29001,33485,27.29,10.44,7.25,81583.0,2196.0,74427.0,129.175415,-0.48,161765.0,0.158327008,0.404441705,1,0,0,0,0,0,0,0,0
18083,2772,8764,8825,4149,26.03,10.44,7.25,17967.0,548.0,48760.0,84.62779999,-0.423076923,36282.0,-0.056139438,-0.075923898,0,0,0,0,0,0,0,0,1
18085,7567,18395,14536,12328,26.01,10.44,7.25,41378.0,1154.0,64677.0,112.2533264,-0.448979592,80240.0,0.037255358,0.083548269,0,0,0,0,0,0,0,1,0
18087,8649,6909,4703,2370,25.67,10.44,7.25,19489.0,543.0,70746.0,122.7866745,-0.386363636,40446.0,0.089366516,0.162608871,0,0,0,0,0,1,0,0,0
18089,37191,114960,101723,73988,27.08,10.44,7.25,217436.0,11041.0,57280.0,99.4151001,-0.392405063,498700.0,0.005433413,0.029134388,1,0,0,0,0,0,0,0,0
18091,8903,30572,23833,13914,26.15,10.44,7.25,45474.0,1982.0,56427.0,97.93463898,-0.447368421,112417.0,0.008522702,0.021053779,0,0,1,0,0,0,0,0,0
18093,3778,13593,9714,5078,25.92,10.44,7.25,20379.0,742.0,56261.0,97.64653015,-0.567901235,45011.0,-0.024342134,-0.019624499,0,0,0,0,0,1,0,0,0
18095,10441,35520,27541,16578,26.31,10.44,7.25,56842.0,2127.0,54145.0,93.97399902,-0.492957746,130129.0,-0.011448236,-0.023949536,1,0,0,0,0,0,0,0,0
18097,87377,175257,170346,193422,27.29,10.44,7.25,478497.0,15778.0,50707.0,88.00701141,-0.507692308,977203.0,0.08170309,0.135701502,1,0,0,0,0,0,0,0,0
18099,4630,11918,8140,6047,25.67,10.44,7.25,22597.0,702.0,53695.0,93.19297791,-0.444444444,46095.0,-0.020318378,0.021473208,0,0,0,0,0,1,0,0,0
18101,848,3041,2253,978,25.67,10.44,7.25,5244.0,138.0,56735.0,98.46920013,-0.509433962,9812.0,-0.05051287,-0.053535256,0,0,0,0,0,0,1,0,0
18103,3459,10480,7767,3249,25.67,10.44,7.25,14722.0,586.0,53658.0,93.12876129,-0.424242424,35962.0,-0.025499282,-0.003408619,0,0,0,0,0,1,0,0,0
18105,6143,18748,20968,38637,26.82,10.44,7.25,68081.0,2286.0,53113.0,92.18286133,-0.438596491,139718.0,0.012640063,0.158898815,0,0,1,0,0,0,0,0,0
18107,2666,10748,7881,4725,25.97,10.44,7.25,18292.0,558.0,54366.0,94.35756683,-0.444444444,37936.0,-0.004931277,0.008158601,0,0,0,0,0,1,0,0,0
18109,5736,18964,15221,8323,27.29,10.44,7.25,35351.0,1091.0,63414.0,110.061264,-0.482758621,71780.0,0.04189044,0.076081253,1,0,0,0,0,0,0,0,0
18111,1412,4239,3080,1176,27.08,10.44,7.25,6616.0,281.0,61457.0,106.6647034,-0.405797101,13830.0,-0.029064869,-0.048699959,1,0,0,0,0,0,0,0,0
18113,5168,13231,8791,4330,25.67,10.44,7.25,23009.0,715.0,60980.0,105.8368225,-0.423076923,47457.0,-0.001661898,0.021283464,0,0,0,0,0,1,0,0,0
18115,541,1889,1306,643,26.72,10.44,7.25,3109.0,109.0,58294.0,101.1750031,-0.507246377,5940.0,-0.030678851,0.066810345,1,0,0,0,0,0,0,0,0
18117,2282,6317,3481,1481,25.67,10.44,7.25,8380.0,289.0,47931.0,83.18898773,-0.571428571,19867.0,0.001360887,0.029324905,0,0,0,0,0,1,0,0,0
18119,2183,6637,4179,1960,25.67,10.44,7.25,8939.0,363.0,53387.0,92.65841675,-0.518518519,21321.0,-0.011772885,-0.021119324,0,0,1,0,0,0,0,0,0
18121,1661,4876,4056,1443,25.92,10.44,7.25,6770.0,261.0,51554.0,89.47706604,-0.471428571,16156.0,-0.068227695,-0.060369896,0,0,0,0,0,1,0,0,0
18123,1321,6090,4010,2194,25.67,10.44,7.25,8950.0,299.0,53908.0,93.56266022,-0.448275862,19170.0,-0.008687558,0.014983851,0,0,0,0,0,1,0,0,0
18125,1151,3637,2695,1230,25.67,10.44,7.25,5927.0,197.0,52378.0,90.90719604,-0.37254902,12250.0,-0.046321526,-0.045578496,0,0,0,1,0,0,0,0,0
18127,7417,40530,34819,32880,27.08,10.44,7.25,83116.0,3172.0,74064.0,128.5453949,-0.403225806,173215.0,0.053984654,0.179890468,1,0,0,0,0,0,0,0,0
18129,1181,6852,5972,3928,26.22,10.44,7.25,13112.0,360.0,68435.0,118.7757111,-0.4375,25222.0,-0.026553454,-0.068542728,0,1,0,0,0,0,0,0,0
18131,1005,4016,2586,1112,25.67,10.44,7.25,6351.0,194.0,52432.0,91.00092316,-0.444444444,12514.0,-0.066258767,-0.081608689,0,0,0,0,0,1,0,0,0
18133,2762,10512,7374,4162,25.95,10.44,7.25,16090.0,559.0,64098.0,111.2484131,-0.484848485,36726.0,-0.032584358,0.018469218,1,0,0,0,0,0,0,0,0
18135,2164,7521,5152,2484,25.67,10.44,7.25,10904.0,409.0,50496.0,87.64080048,-0.4375,24502.0,-0.063772878,-0.106125278,0,0,0,0,0,1,0,0,0
18137,2054,8400,5317,3473,25.67,10.44,7.25,13886.0,450.0,61219.0,106.2516251,-0.53030303,28995.0,0.006141995,0.093820733,0,0,0,0,0,1,0,0,0
18139,1456,5346,3112,1602,25.67,10.44,7.25,8789.0,234.0,54371.0,94.36624908,-0.535714286,16752.0,-0.036798528,-0.08248439,0,0,0,0,0,1,0,0,0
18141,20212,54163,49695,52101,26.55,10.44,7.25,133249.0,4803.0,53881.0,93.51580048,-0.461538462,272912.0,0.02240654,0.027657804,0,1,0,0,0,0,0,0,0
18143,2760,7158,4564,1966,26.26,10.44,7.25,10218.0,368.0,50571.0,87.77097321,-0.485294118,24384.0,0.008395021,0.061281337,1,0,0,0,0,0,0,0,0
18145,3911,13101,8107,5765,27.29,10.44,7.25,22515.0,656.0,59798.0,103.7853394,-0.50877193,45055.0,0.013930147,0.038612264,1,0,0,0,0,0,0,0,0
18147,1368,6628,4210,2188,25.67,10.44,7.25,10526.0,328.0,59183.0,102.7179489,-0.411764706,19810.0,-0.054505536,-0.028207015,0,0,0,1,0,0,0,0,0
18149,2385,6656,4881,1875,25.67,10.44,7.25,9486.0,418.0,54001.0,93.72407532,-0.416666667,23371.0,0.000342422,-0.008316714,0,0,0,0,0,1,0,0,0
18151,2103,9414,7074,5168,26.19,10.44,7.25,20152.0,538.0,59444.0,103.1709366,-0.458333333,34435.0,0.007313149,0.036168868,0,0,0,0,0,0,1,0,0
18153,1680,6592,4838,1804,26.2,10.44,7.25,7833.0,347.0,53375.0,92.6375885,-0.408450704,20817.0,-0.030640279,-0.042280088,0,0,1,0,0,0,0,0,0
18155,1171,3363,1928,791,25.67,10.44,7.25,4863.0,163.0,52482.0,91.08769989,-0.457627119,9737.0,-0.082540281,0.072120678,0,0,0,1,0,0,0,0,0
18157,8855,26901,29086,40984,26.52,10.44,7.25,95087.0,2872.0,51228.0,88.91126251,-0.42,186251.0,0.0779662,0.250392739,0,0,1,0,0,0,0,0,0
18159,1159,4419,2579,2671,26.34,10.44,7.25,9088.0,245.0,69960.0,121.4225006,-0.5,15359.0,-0.036207329,-0.07481477,0,0,0,0,0,1,0,0,0
18161,633,2184,1288,933,25.67,10.44,7.25,3470.0,114.0,53866.0,93.48976898,-0.428571429,7087.0,-0.057078233,-0.034600191,1,0,0,0,0,0,0,0,0
18163,12306,40315,37927,33511,26.22,10.44,7.25,91289.0,2827.0,51603.0,89.5621109,-0.444444444,180136.0,0.002409531,0.047661698,0,1,0,0,0,0,0,0,0
18165,986,4731,3644,1552,26.18,10.44,7.25,6484.0,356.0,50723.0,88.03478241,-0.395348837,15439.0,-0.04768073,-0.080464562,0,0,1,0,0,0,0,0,0
18167,8059,22137,21625,17408,26.18,10.44,7.25,44813.0,2015.0,48082.0,83.45106506,-0.434210526,106153.0,-0.015716564,0.002777279,0,0,1,0,0,0,0,0,0
18169,2426,9224,6070,3923,25.71,10.44,7.25,14569.0,453.0,59874.0,103.917244,-0.454545455,30976.0,-0.058136706,-0.114161519,0,0,0,0,0,1,0,0,0
18171,473,2456,1810,1141,25.82,10.44,7.25,4076.0,122.0,64109.0,111.2675095,-0.524590164,8440.0,-0.007992478,0.002970885,0,0,0,1,0,0,0,0,0
18173,2898,13402,13590,12992,26.22,10.44,7.25,32114.0,937.0,79644.0,138.2300415,-0.428571429,63898.0,0.070515505,0.219893089,0,1,0,0,0,0,0,0,0
18175,2890,8330,5518,2591,25.67,10.44,7.25,13355.0,444.0,51948.0,90.16088867,-0.515151515,28182.0,-0.002830656,0.035950596,1,0,0,0,0,0,0,0,0
18177,6163,16997,14095,8295,25.74,10.44,7.25,29871.0,1070.0,47885.0,83.10915375,-0.461538462,66553.0,-0.034302132,-0.063781001,0,0,0,0,0,0,0,0,1
18179,1471,7628,6420,3454,26.04,10.44,7.25,14059.0,383.0,61636.0,106.9753723,-0.4375,28180.0,0.01968447,0.020053573,0,1,0,0,0,0,0,0,0
18181,1868,6917,5120,2720,25.8,10.44,7.25,13216.0,356.0,58295.0,101.1767349,-0.490196078,24688.0,0.001826076,-0.02279924,0,0,0,0,0,1,0,0,0
18183,1906,9160,7464,4842,26.04,10.44,7.25,17162.0,514.0,67347.0,116.8873749,-0.431372549,34191.0,0.027003484,0.116732534,0,1,0,0,0,0,0,0,0
19001,296,2074,1800,945,27.39,10.44,7.25,4204.0,101.0,57977.0,93.80329132,-0.425,7496.0,-0.024212445,-0.091614154,0,0,0,1,0,0,0,0,0
19003,166,1042,1040,414,27.39,10.44,7.25,2161.0,38.0,53385.0,86.37371063,-0.484848485,3704.0,-0.080665177,-0.173029694,0,0,0,0,1,0,0,0,0
19005,1135,3811,3008,1718,27.39,10.44,7.25,7191.0,264.0,56240.0,90.99292755,-0.375,14061.0,-0.018771807,-0.042622728,0,0,0,0,0,1,0,0,0
19007,876,3251,3320,1454,27.39,10.44,7.25,5806.0,216.0,41672.0,67.4227829,-0.368421053,12317.0,-0.04423062,-0.101932191,0,0,0,0,0,0,1,0,0
19009,424,1495,1423,688,27.39,10.44,7.25,3069.0,79.0,53197.0,86.06954193,-0.418604651,5674.0,-0.072724301,-0.168766481,0,0,0,1,0,0,0,0,0
19011,1050,6555,6221,3925,27.39,10.44,7.25,13271.0,407.0,70023.0,113.2929916,-0.347826087,25575.0,-0.019213069,0.010390329,0,1,0,0,0,0,0,0,0
19013,7204,25525,26629,24360,27.95,10.44,7.25,67887.0,2267.0,60010.0,97.09255981,-0.346938776,131144.0,0.000411931,0.02464255,0,0,1,0,0,0,0,0,0
19015,1128,5848,6879,4691,27.81,10.44,7.25,14733.0,361.0,63975.0,103.5076904,-0.294117647,26715.0,0.015547784,0.019423033,0,0,0,0,0,1,0,0,0
19017,591,5412,5389,5036,27.39,10.44,7.25,13931.0,330.0,67229.0,108.7724686,-0.378378378,24988.0,0.029329379,0.069645991,0,0,1,0,0,0,0,0,0
19019,826,5398,4763,3018,27.46,10.44,7.25,11194.0,319.0,67906.0,109.8678131,-0.391304348,20565.0,-0.018751789,-0.024985777,0,0,0,0,0,1,0,0,0
19021,2708,3812,3567,2477,27.39,10.44,7.25,11582.0,252.0,57048.0,92.3002243,-0.475,20823.0,0.027788746,0.019985305,0,0,0,0,0,0,1,0,0
19023,770,3903,3833,1775,27.39,10.44,7.25,7728.0,258.0,57080.0,92.35199738,-0.238095238,14334.0,-0.035851214,-0.063565689,0,0,0,1,0,0,0,0,0
19025,433,2659,2599,1306,27.39,10.44,7.25,4187.0,110.0,57007.0,92.23388672,-0.458333333,9927.0,0.026577042,-0.106802231,0,0,0,0,1,0,0,0,0
19027,889,5045,4749,3079,27.39,10.44,7.25,10840.0,217.0,61379.0,99.30751801,-0.375,20760.0,-0.002690238,-0.031400177,0,0,0,0,0,0,1,0,0
19029,1119,3538,2802,1872,27.39,10.44,7.25,6791.0,199.0,53692.0,86.87042236,-0.348837209,13127.0,-0.059400974,-0.106338076,0,0,0,0,0,1,0,0,0
19031,573,4872,4636,2870,27.81,10.44,7.25,10674.0,274.0,71029.0,114.920639,-0.358974359,18505.0,0.000324342,0.017820802,0,0,0,0,0,1,0,0,0
19033,2239,9341,11771,7217,27.92,10.44,7.25,23180.0,657.0,54589.0,88.32170868,-0.391304348,43127.0,-0.023193133,-0.071619236,0,0,0,0,0,0,0,0,1
19035,563,2931,2869,1819,27.39,10.44,7.25,6061.0,157.0,59901.0,96.91620636,-0.509803922,11658.0,-0.034294235,-0.105432781,0,0,0,0,0,1,0,0,0
19037,594,3617,2651,1427,27.39,10.44,7.25,6364.0,190.0,60111.0,97.25597382,-0.382978723,12012.0,-0.034327518,-0.082703322,0,0,0,0,0,1,0,0,0
19039,782,2485,2103,1020,27.91,10.44,7.25,4795.0,144.0,57708.0,93.36806488,-0.355555556,9748.0,0.049752315,0.067572007,0,0,0,0,0,1,0,0,0
19041,732,3917,4138,2585,27.39,10.44,7.25,8350.0,239.0,57174.0,92.50408173,-0.333333333,16384.0,-0.01697966,-0.056710231,0,0,0,0,0,0,1,0,0
19043,1279,5492,3688,2250,27.39,10.44,7.25,9884.0,376.0,53223.0,86.11160278,-0.26,17043.0,-0.059904021,-0.086998446,0,0,0,1,0,0,0,0,0
19045,2970,12654,11177,5849,27.79,10.44,7.25,22208.0,869.0,56865.0,92.00414276,-0.269230769,46460.0,-0.054076065,-0.073745489,0,0,0,0,0,0,0,1,0
19047,2204,4152,3172,1584,27.39,10.44,7.25,7928.0,294.0,58077.0,93.96508789,-0.12195122,16525.0,-0.033399626,-0.024786073,0,0,0,0,0,0,1,0,0
19049,2484,10067,15685,28669,28.97,10.44,7.25,50636.0,1013.0,97535.0,157.8057556,-0.393939394,99678.0,0.507189839,1.424724513,0,1,0,0,0,0,0,0,0
19051,944,1819,1740,1089,27.45,10.44,7.25,4143.0,122.0,57150.0,92.46525574,-0.431372549,9110.0,0.040786016,0.066619834,0,0,0,0,1,0,0,0,0
19053,529,1813,1286,1212,27.39,10.44,7.25,4316.0,99.0,44873.0,72.60180664,-0.421052632,7645.0,-0.096015135,-0.120151916,0,0,0,0,1,0,0,0,0
19055,979,5045,3807,1961,27.39,10.44,7.25,10453.0,253.0,70091.0,113.4030151,-0.368421053,17488.0,-0.015537041,-0.05070025,0,0,0,0,0,1,0,0,0
19057,2184,9177,10545,5523,28.3,10.44,7.25,18783.0,783.0,53547.0,86.63581848,-0.2,38910.0,-0.035089895,-0.081423074,0,0,0,0,0,0,0,0,1
19059,510,3351,4610,4277,27.86,10.44,7.25,9878.0,296.0,66211.0,107.1254044,-0.382978723,17703.0,0.062158757,0.077545803,0,0,0,0,0,0,1,0,0
19061,4731,21221,18955,19947,28.1,10.44,7.25,55244.0,1512.0,62481.0,101.0904922,-0.341463415,99266.0,0.059934012,0.113684045,0,0,1,0,0,0,0,0,0
19063,604,2127,2526,1219,27.39,10.44,7.25,5176.0,137.0,55635.0,90.01407623,-0.333333333,9388.0,-0.088720637,-0.148248957,0,0,0,0,0,0,1,0,0
19065,1142,5453,4657,2518,27.39,10.44,7.25,10327.0,385.0,53142.0,85.98055267,-0.28,19509.0,-0.06566092,-0.114032698,0,0,0,0,0,1,0,0,0
19067,1076,3846,3791,2148,27.39,10.44,7.25,8606.0,320.0,55369.0,89.58370209,-0.2,15627.0,-0.041464761,-0.075216002,0,0,0,0,0,0,1,0,0
19069,630,2544,2633,1272,27.39,10.44,7.25,5629.0,137.0,55847.0,90.35707855,-0.384615385,10019.0,-0.061891386,-0.06364486,0,0,0,0,0,0,1,0,0
19071,393,1677,1977,941,27.39,10.44,7.25,3649.0,103.0,60498.0,97.88211823,-0.307692308,6605.0,-0.112350491,-0.1751998,0,0,0,1,0,0,0,0,0
19073,415,2502,2211,1176,27.39,10.44,7.25,5342.0,132.0,55562.0,89.89596558,-0.4,8771.0,-0.060518423,-0.154357887,0,0,0,0,0,1,0,0,0
19075,470,2724,3027,2407,27.95,10.44,7.25,6442.0,183.0,73683.0,119.214653,-0.317073171,12329.0,-0.00995744,-0.00331447,0,0,1,0,0,0,0,0,0
19077,519,2934,2591,1492,28.97,10.44,7.25,5468.0,172.0,64965.0,105.1094513,-0.318181818,10623.0,-0.030217272,-0.06388791,0,1,0,0,0,0,0,0,0
19079,709,3416,3859,2566,27.56,10.44,7.25,6781.0,200.0,63234.0,102.3087997,-0.355555556,15039.0,-0.040451732,-0.084940675,0,0,0,0,0,1,0,0,0
19081,511,2792,2550,1829,27.39,10.44,7.25,5819.0,145.0,62030.0,100.3608017,-0.272727273,10795.0,-0.048143903,-0.10836706,0,0,0,0,0,0,1,0,0
19083,919,4220,4492,2524,27.39,10.44,7.25,7937.0,263.0,57103.0,92.38921356,-0.255813953,16878.0,-0.037413026,-0.102520472,0,0,0,0,0,1,0,0,0
19085,838,3676,3445,1923,29.31,10.44,7.25,7182.0,185.0,63901.0,103.3879623,-0.375,14582.0,-0.023177921,-0.069669516,0,1,0,0,0,0,0,0,0
19087,1017,4915,5044,2681,27.56,10.44,7.25,9649.0,265.0,57747.0,93.4311676,-0.386363636,20482.0,0.016728717,0.006338132,0,0,0,0,0,1,0,0,0
19089,571,2511,2203,995,27.39,10.44,7.25,5074.0,148.0,58028.0,93.88580322,-0.3,9469.0,-0.010140079,-0.048437343,0,0,0,0,0,1,0,0,0
19091,481,2482,2317,1421,27.39,10.44,7.25,5039.0,139.0,56695.0,91.72909546,-0.289473684,9597.0,-0.022210902,-0.075789676,0,0,0,0,0,0,1,0,0
19093,325,1861,1716,891,27.39,10.44,7.25,4088.0,83.0,58249.0,94.24337006,-0.444444444,7005.0,-0.011849344,-0.106391121,0,0,0,1,0,0,0,0,0
19095,697,4188,4267,2124,27.39,10.44,7.25,10407.0,238.0,66861.0,108.1770706,-0.476190476,16662.0,0.018771018,0.062627551,0,0,0,0,0,1,0,0,0
19097,1015,5726,4280,2618,27.39,10.44,7.25,10774.0,353.0,57687.0,93.33409119,-0.36,19485.0,-0.018288996,-0.039911308,0,0,0,0,0,1,0,0,0
19099,1586,10765,8787,4889,27.69,10.44,7.25,19398.0,592.0,67317.0,108.9148483,-0.318181818,37813.0,0.02635579,0.015686696,0,0,0,0,0,1,0,0,0
19101,928,3812,4602,4294,27.81,10.44,7.25,9904.0,251.0,51741.0,83.71382141,-0.431818182,15663.0,-0.070058778,-0.031953028,0,0,0,0,0,0,1,0,0
19103,4429,14245,22636,46226,29.79,10.44,7.25,85960.0,1784.0,67295.0,108.8792496,-0.35483871,152854.0,0.167876408,0.377273997,0,0,1,0,0,0,0,0,0
19105,1124,5805,4880,2866,27.39,10.44,7.25,10448.0,346.0,63399.0,102.5757599,-0.346938776,20646.0,0.000387634,0.020714886,0,1,0,0,0,0,0,0,0
19107,510,2888,2451,1308,27.39,10.44,7.25,5128.0,174.0,54937.0,88.88475037,-0.25,10033.0,-0.045476168,-0.120298115,0,0,0,1,0,0,0,0,0
